着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,ヒシイグアス,牡5,56,松山弘平,1:44.9,,2.5,1,490(-6),[東] 堀宣行
2,3,4,ケイデンスコール,牡5,56,岩田康誠,1:44.9,クビ,15.8,5,472(0),[西] 安田隆行
3,8,13,ウインイクシード,牡7,56,横山武史,1:45.0,1/2,24.9,7,500(+2),[東] 鈴木伸尋
4,6,10,ゴーフォザサミット,牡6,56,蛯名正義,1:45.4,2.1/2,17.2,6,520(+6),[東] 藤沢和雄
5,1,1,トーセンスーリヤ,牡6,56,横山和生,1:45.5,クビ,8.5,4,488(+8),[東] 小野次郎
6,2,2,コスモカレンドゥラ,牡5,56,柴田大知,1:45.6,1/2,147.6,12,468(0),[東] 田中博康
7,7,12,パンサラッサ,牡4,55,三浦皇成,1:45.7,1/2,27.4,9,470(+2),[西] 矢作芳人
8,6,9,サンアップルトン,牡5,56,柴田善臣,1:45.9,1.1/2,41.3,10,480(-6),[東] 中野栄治
9,7,11,クラージュゲリエ,牡5,56,ルメール,1:46.0,クビ,5.0,3,498(+2),[西] 池江泰寿
10,4,6,フランツ,牡6,56,Ｍ．デム,1:46.3,2,26.1,8,446(-6),[西] 音無秀孝
11,8,14,ショウナンライズ,牡8,56,大野拓弥,1:46.6,1.3/4,559.5,14,478(0),[東] 上原博之
12,3,3,ノーブルマーズ,牡8,56,高倉稜,1:46.7,3/4,115.5,11,500(-4),[西] 宮本博
13,4,5,マイネルハニー,牡8,56,丸山元気,1:47.2,3,440.8,13,490(+2),[東] 栗田徹
14,5,7,バビット,牡4,56,内田博幸,1:48.1,5,3.7,2,460(+2),[西] 浜田多実
