着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,アルピニズム,牡4,56,Ｍ．デム,1:09.1,,4.4,2,502(+4),[東] 金成貴史
2,1,2,シセイヒテン,牡6,57,丸山元気,1:09.5,2.1/2,22.0,8,462(+8),[東] 宗像義忠
3,6,11,チェアリングソング,牡4,56,北村友一,1:09.6,クビ,20.7,7,476(+12),[東] 青木孝文
4,5,10,ファーストフォリオ,牝4,54,ルメール,1:09.6,クビ,2.9,1,438(+4),[西] 須貝尚介
5,6,12,ホープフルサイン,牡5,57,江田照男,1:09.6,ハナ,11.0,4,504(+8),[東] 本間忍
6,5,9,ニシノドレッシー,牝5,55,田辺裕信,1:09.6,アタマ,5.4,3,462(0),[東] 的場均
6,8,16,グッドマックス,牝4,54,丸田恭介,1:09.6,同着,31.5,10,470(+18),[東] 堀井雅広
8,3,6,プリカジュール,牝5,55,幸英明,1:09.7,クビ,57.3,14,516(+2),[西] 寺島良
9,4,8,アレス,牝5,55,岩田望来,1:09.9,1.1/2,13.2,5,458(0),[西] 昆貢
10,1,1,インスピレーション,牡6,57,三浦皇成,1:09.9,アタマ,28.6,9,482(0),[西] 昆貢
11,7,14,グッドジュエリー,牝6,55,酒井学,1:10.0,クビ,15.1,6,474(+4),[東] 堀井雅広
12,4,7,ダイトウキョウ,牡9,57,吉田豊,1:10.1,3/4,109.6,15,474(+10),[東] 戸田博文
13,2,3,ブリッツアウェイ,牝5,55,津村明秀,1:10.1,クビ,57.0,13,466(+8),[西] 音無秀孝
14,7,13,ボーダーオブライフ,セ7,57,伊藤工真,1:10.2,クビ,32.8,11,498(+8),[東] 金成貴史
15,3,5,ラスティユース,牡6,57,田中勝春,1:10.2,ハナ,147.7,16,504(+6),[東] 松永康利
16,2,4,ルガールカルム,牝5,55,横山武史,1:10.2,クビ,34.6,12,476(0),[東] 田村康仁
