着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ペルセウスシチー,牡4,57,Ｍ．デム,1:54.1,,2.4,1,482(+6),[東] 池上昌和
2,5,7,レオカクテル,牡3,54,木幡巧也,1:54.4,2,13.6,5,482(+4),[東] 萱野浩二
3,6,9,デルマラピスラズリ,牡4,57,菊沢一樹,1:54.5,1/2,34.5,11,516(-4),[東] 小野次郎
4,5,6,オンリーワンボーイ,牡4,57,菅原明良,1:54.7,1,11.1,4,460(-2),[東] 斎藤誠
5,1,1,ジーマックス,牡4,57,田辺裕信,1:54.7,ハナ,32.4,9,524(+6),[東] 中舘英二
6,4,4,インナーアリュール,牡4,57,丸山元気,1:54.9,1.1/2,16.3,7,480(+4),[東] 小桧山悟
7,4,5,サワヤカコーズサン,牡3,54,松山弘平,1:55.0,アタマ,4.6,2,460(-4),[西] 茶木太樹
8,2,2,アポロティアモ,牡4,57,横山武史,1:55.2,1.1/4,5.7,3,496(-6),[東] 岩戸孝樹
9,7,11,ラブスピール,牝4,55,戸崎圭太,1:55.2,アタマ,25.1,8,442(-8),[西] 森田直行
10,8,12,トウカイオルデン,牡6,57,柴田善臣,1:55.3,3/4,56.5,12,474(-4),[東] 菊川正達
11,6,8,ストロングレヴィル,牡7,57,福永祐一,1:56.3,6,34.1,10,494(+2),[東] 堀宣行
12,7,10,ダイワドノヴァン,セ7,57,内田博幸,1:56.3,アタマ,14.5,6,534(+6),[東] 池上昌和
13,8,13,フラッグアドミラル,牡7,57,吉田豊,1:57.0,4,90.5,13,474(0),[東] 新開幸一
