0,1,2,3
単勝,5,300,2
複勝,5 15 1,160 370 540,2 4 9
枠連,3 - 7,1550,8
馬連,5 - 15,1960,5
ワイド,5 - 15 1 - 5 1 - 15,"870 1,310 4,450",5 14 46
馬単,5 → 15,2850,6
三連複,1 - 5 - 15,12960,38
三連単,5 → 15 → 1,42480,102
