0,1,2,3
単勝,8,720,3
複勝,8 3 4,270 320 490,3 4 7
枠連,3 - 6,2800,11
馬連,3 - 8,3090,11
ワイド,3 - 8 4 - 8 3 - 4,"1,060 1,760 1,580",11 21 19
馬単,8 → 3,6000,21
三連複,3 - 4 - 8,13120,43
三連単,8 → 3 → 4,55520,177
