着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,リアライズキボンヌ,牝4,55,戸崎圭太,1:53.2,,3.3,1,462(+2),[西] 森秀行
2,8,16,アサクサポイント,セ5,57,石橋脩,1:53.9,4,6.8,4,470(-2),[東] 加藤征弘
3,3,6,ヴォーグトルネード,牡4,57,内田博幸,1:54.0,1/2,4.3,2,472(-6),[西] 五十嵐忠
4,3,5,エーペックス,牡4,57,江田照男,1:54.1,3/4,21.5,8,512(0),[東] 畠山吉宏
5,2,4,コパノウィリアム,牡4,57,吉田豊,1:54.3,1.1/4,10.4,6,480(+4),[東] 尾形充弘
6,6,12,プリュキエール,牡4,57,嘉藤貴行,1:54.3,ハナ,24.1,9,492(+4),[東] 本間忍
7,1,2,ハリマノワタリドリ,牡7,57,武士沢友,1:54.3,ハナ,91.7,12,482(+4),[東] 相沢郁
8,2,3,コスモイーチタイム,牡5,57,柴田大知,1:54.3,ハナ,66.5,11,458(-2),[東] 黒岩陽一
9,1,1,アントウェルペン,牡5,57,田辺裕信,1:54.5,1.1/4,9.5,5,500(-2),[東] 久保田貴
10,8,15,ミステリートレイン,牡5,57,三浦皇成,1:54.6,1/2,21.5,7,506(-10),[東] 萩原清
11,5,10,ヴァンヘルシング,牡4,57,蛯名正義,1:54.6,クビ,5.8,3,442(-4),[西] 角居勝彦
12,4,8,ダイワスパンキー,牡4,57,田中勝春,1:55.3,4,64.8,10,494(-4),[東] 二ノ宮敬
13,6,11,ヤマニンパソドブル,牝6,55,村田一誠,1:55.4,1/2,285.8,14,486(+6),[東] 田島俊明
14,4,7,マイネルソラーナ,牡5,57,石神深一,1:55.5,クビ,336.9,15,456(-9),[東] 畠山重則
15,7,14,ディアフロイデ,牡5,57,熊沢重文,1:55.7,1.1/4,93.5,13,438(0),[東] 松永康利
16,5,9,プルプル,牝7,55,中村将之,1:56.4,4,441.6,16,446(+12),[東] 成島英春
