着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,8,ケイアイエレガント,牝4,51,吉田豊,1:34.9,,10.8,7,514(0),[東] 尾形充弘
2,7,10,フェスティヴタロー,牡4,55,田中勝春,1:35.0,3/4,4.2,2,482(-4),[東] 天間昭一
3,6,9,クラックシード,牝6,54,大野拓弥,1:35.2,1.1/4,9.9,5,450(+6),[東] 鈴木康弘
4,2,2,キネオピューマ,牡4,54,三浦皇成,1:35.2,クビ,10.6,6,444(-6),[西] 清水久詞
5,5,6,ウインクリアビュー,牝6,55,内田博幸,1:35.3,1/2,2.9,1,460(+2),[東] 鈴木伸尋
6,1,1,ゴールドスマイル,牡5,53,北村宏司,1:35.4,クビ,44.9,9,480(0),[東] 高市圭二
7,3,3,メスナー,牡8,54,柴田大知,1:35.4,アタマ,80.3,10,478(+2),[東] 畠山重則
8,8,13,トウカイソニック,牡7,55,村田一誠,1:35.4,クビ,114.0,11,506(+18),[東] 的場均
9,4,4,ミエノゴーゴー,牡5,57,ベリー,1:35.6,1.1/2,8.3,4,480(+6),[東] 堀宣行
10,7,11,プレノタート,牝4,53,蛯名正義,1:35.7,1/2,5.9,3,450(+6),[西] 牧浦充徳
11,4,5,シンボリカージナル,牡7,53,江田照男,1:35.9,1.1/4,149.3,12,502(-2),[東] 高橋祥泰
12,8,12,アルファメガハート,牝8,50,中谷雄太,1:35.9,クビ,245.1,13,480(+10),[東] 嶋田潤
13,5,7,ボーイフレンド,牡4,55,ビュイッ,1:36.0,クビ,27.7,8,446(+4),[西] 森秀行
