着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,ヒラボクディープ,牡3,56,蛯名正義,2:17.1,,2.6,1,482(-2),[東] 国枝栄
2,7,8,シャイニーリーヴァ,牡3,56,田中勝春,2:17.1,クビ,6.5,4,460(-2),[東] 菊川正達
3,4,4,サンバジーリオ,牡3,56,石橋脩,2:17.3,1.1/4,5.1,2,504(0),[東] 尾形充弘
4,3,3,ビッグバンドジャズ,牡3,56,北村宏司,2:17.4,クビ,19.6,7,494(+2),[東] 大竹正博
4,6,6,ピュアソルジャー,牡3,56,吉田豊,2:17.4,同着,6.7,5,480(+2),[東] 大久保洋
6,8,9,マイネルクレイズ,牡3,56,柴田大知,2:17.4,クビ,13.1,6,482(+2),[東] 和田正一
7,1,1,フォーナインキング,牡3,56,横山典弘,2:17.9,3,5.8,3,472(-2),[東] 田村康仁
8,7,7,アポロカーネル,セ3,56,戸崎圭太,2:17.9,ハナ,59.0,10,460(0),[東] 柴崎勇
9,2,2,ステラジアン,牡3,56,大庭和弥,2:18.1,1.1/4,25.9,8,496(+8),[東] 粕谷昌央
10,8,10,コウジョウ,牡3,56,松岡正海,2:18.5,2.1/2,43.5,9,514(0),[東] 松山康久
