着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ポアゾンブラック,牡4,55,上村洋行,1:09.8,,11.1,4,524(+6),[西] 本田優
2,3,5,アースソニック,牡4,56,武士沢友,1:09.8,ハナ,14.7,8,474(-8),[西] 中竹和也
3,8,15,テイエムオオタカ,牡5,57,松岡正海,1:09.8,クビ,7.0,3,502(-2),[東] 石栗龍彦
4,5,10,セイウンジャガーズ,牡6,56,北村宏司,1:10.0,1,13.8,7,480(-6),[東] 杉浦宏昭
5,2,4,クリーンエコロジー,牡5,56,蛯名正義,1:10.0,クビ,11.3,5,506(+2),[西] 須貝尚介
6,1,1,ヘニーハウンド,牡5,55,石橋脩,1:10.1,クビ,15.1,10,502(0),[西] 矢作芳人
7,7,13,アフォード,牡5,56,村田一誠,1:10.3,1.1/4,6.5,2,460(-6),[西] 北出成人
8,7,14,ニシノビークイック,牡4,56,丹内祐次,1:10.3,ハナ,19.9,11,484(-4),[西] 河内洋
9,4,8,ボストンエンペラー,牡5,56,吉田豊,1:10.3,アタマ,25.8,12,464(-12),[西] 岩元市三
10,6,12,セイクレットレーヴ,牡4,56,柴田善臣,1:10.4,クビ,12.6,6,474(0),[東] 田中清隆
11,3,6,アウトクラトール,牡8,56,高田潤,1:10.4,クビ,114.4,15,486(0),[西] 宮徹
12,4,7,エーシンダックマン,牡6,58,杉原誠人,1:10.6,1,55.3,13,492(-6),[西] 坂口正則
13,8,16,ニシノステディー,牝5,54,内田博幸,1:11.0,2.1/2,14.7,9,484(-4),[東] 尾形充弘
14,5,9,モルトグランデ,牡9,57,田辺裕信,1:11.1,1/2,152.2,16,490(-6),[東] 久保田貴
15,1,2,オーセロワ,セ7,56,北村友一,1:11.3,1.1/2,98.1,14,490(-16),[西] 安田隆行
16,6,11,オリービン,牡4,56,横山典弘,1:11.4,3/4,3.4,1,470(-6),[西] 橋口弘次
