着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,エアアンセム,牡2,55,ルメール,2:02.0,,23.6,8,482(-6),[東] 伊藤正徳
2,4,7,ベルキャニオン,牡2,55,ムーア,2:02.1,3/4,2.2,1,478(0),[東] 堀宣行
3,8,17,クラリティシチー,牡2,55,田中勝春,2:02.1,クビ,3.6,2,484(+2),[東] 上原博之
4,2,4,ルファルシオン,牡2,55,蛯名正義,2:02.4,2,111.0,12,504(-2),[西] 松田国英
5,6,11,ウインマーレライ,牡2,56,丹内祐次,2:02.5,1/2,9.0,3,496(+6),[東] 高木登
6,4,8,シャンパーニュ,牡2,55,吉田隼人,2:02.5,アタマ,46.7,10,486(+6),[西] 加用正
7,2,3,アグネスドリーム,牡2,55,川田将雅,2:02.6,クビ,11.2,4,466(+6),[西] 森秀行
8,1,1,ネオヴァロン,牡2,55,三浦皇成,2:02.6,クビ,94.5,11,462(+2),[東] 鹿戸雄一
9,5,10,マイネグレヴィル,牝2,55,柴田大知,2:02.7,クビ,16.3,6,462(-2),[東] 和田正道
10,3,6,タルトオポム,牡2,55,横山和生,2:02.7,クビ,21.5,7,446(+6),[東] 尾形和幸
11,7,13,トレクァルティスタ,牡2,55,北村宏司,2:02.7,ハナ,14.1,5,488(+12),[東] 藤沢和雄
12,8,16,トーセンセラヴィ,牝2,54,横山典弘,2:03.4,4,121.3,13,482(0),[東] 加藤征弘
13,5,9,マイネルゾンネ,牡2,55,石橋脩,2:03.4,ハナ,241.0,17,486(0),[東] 高橋祥泰
14,3,5,レッドオラシオン,牡2,55,吉田豊,2:03.8,2.1/2,216.3,16,456(+6),[東] 大久保洋
15,6,12,ヴァンクウィッシュ,牡2,55,後藤浩輝,2:04.0,1.1/4,156.7,15,486(+6),[西] 池江泰寿
16,7,14,ピンクベリーニ,牝2,54,福永祐一,2:04.1,1/2,146.7,14,456(+2),[東] 戸田博文
17,8,15,ジョウノムサシ,牡2,55,Ｍ．デム,2:08.8,大,27.7,9,478(-2),[西] 森秀行
