着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ロゴタイプ,牡3,56,Ｃ．デム,1:47.8,,3.4,1,486(+4),[東] 田中剛
2,1,2,タマモベストプレイ,牡3,56,和田竜二,1:48.0,1.1/2,6.2,3,486(-6),[西] 南井克巳
3,8,15,マイネルホウオウ,牡3,56,柴田大知,1:48.1,クビ,34.4,11,486(-2),[東] 畠山吉宏
4,7,14,フェイムゲーム,牡3,56,北村宏司,1:48.1,ハナ,12.4,6,452(0),[東] 宗像義忠
5,8,16,マンボネフュー,牡3,56,蛯名正義,1:48.2,3/4,5.5,2,464(0),[東] 国枝栄
6,4,8,サーストンニュース,牡3,56,戸崎圭太,1:48.3,1/2,22.2,8,440(-4),[東] 戸田博文
7,6,11,ヘルデンテノール,牡3,56,吉田豊,1:48.3,ハナ,7.9,4,506(0),[東] 大久保洋
8,2,4,マイネルストラーノ,牡3,56,津村明秀,1:48.3,クビ,24.3,10,460(+6),[東] 手塚貴久
9,5,10,シンネン,牡3,56,北村友一,1:48.5,1.1/4,38.5,12,468(-8),[西] 浅見秀一
10,3,6,アクションスター,牡3,56,池添謙一,1:48.5,クビ,13.2,7,444(-14),[西] 音無秀孝
11,7,13,アドマイヤオウジャ,牡3,56,岩田康誠,1:48.5,ハナ,8.3,5,452(0),[西] 橋田満
12,5,9,ショウナンダイラ,牡3,56,柴田善臣,1:49.4,5,73.8,13,514(-4),[東] 二ノ宮敬
13,1,1,ワイルドドラゴン,牡3,56,田辺裕信,1:49.5,クビ,123.6,15,506(-8),[東] 二ノ宮敬
14,6,12,ザラストロ,牡3,56,松岡正海,1:49.5,クビ,78.3,14,488(+4),[東] 武藤善則
15,4,7,テイエムダイパワー,牡3,56,太宰啓介,1:50.0,3,23.5,9,468(0),[西] 木原一良
16,2,3,クレバーユニバース,牡3,56,田中勝春,1:50.6,3.1/2,283.3,16,460(+8),[東] 岩戸孝樹
