着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,サウンドガガ,牝4,55,武豊,1:11.2,,3.4,1,486(-6),[西] 佐藤正雄
2,2,4,ローブドヴルール,牝7,55,柴田大知,1:11.2,ハナ,13.4,5,506(+4),[東] 斎藤誠
3,8,15,カフェシュプリーム,牡4,57,柴田善臣,1:11.5,1.3/4,4.3,2,514(0),[東] 松山康久
4,5,9,エステーラブ,牝6,55,蛯名正義,1:11.5,クビ,26.1,7,456(-2),[東] 萱野浩二
5,3,5,レッドヴァンクール,セ7,57,和田竜二,1:11.6,1/2,29.1,9,526(+6),[東] 鹿戸雄一
6,3,6,ルチャドルアスール,セ4,57,平野優,1:11.6,クビ,17.9,6,516(+2),[東] 二ノ宮敬
7,2,3,クランチタイム,牡5,57,高田潤,1:11.7,クビ,26.1,8,506(0),[西] 木原一良
8,6,12,トーセントレジャー,牡5,57,江田照男,1:11.8,3/4,58.6,14,506(0),[東] 菅原泰夫
9,6,11,ディアセルヴィス,牡3,56,勝浦正樹,1:11.8,クビ,36.9,11,468(-2),[東] 高橋裕
10,1,1,ウッドシップ,牝5,55,後藤浩輝,1:11.8,ハナ,82.4,15,482(+8),[東] 石栗龍彦
11,1,2,ノボレインボー,牝7,55,大庭和弥,1:11.8,ハナ,45.0,12,522(-6),[東] 天間昭一
12,7,13,ゲンパチメジャー,牡4,57,三浦皇成,1:11.8,ハナ,5.4,3,492(-8),[東] 萱野浩二
13,5,10,エイコオウイング,牝5,55,福永祐一,1:12.0,1.1/4,36.2,10,478(+6),[東] 天間昭一
14,8,16,サザンブレイズ,牡5,57,吉田豊,1:12.1,1/2,123.1,16,480(+2),[西] 加用正
15,4,7,トレボーネ,セ5,57,川須栄彦,1:12.2,クビ,51.1,13,454(0),[東] 大竹正博
16,4,8,ワールドエンド,牡4,57,内田博幸,1:12.4,1.1/4,5.9,4,516(-2),[東] 田村康仁
